sample_index,time_s,V_raw,I_raw,T,V_corr_raw,V_corr_raw_ema50,V_corr_raw_ema200,V_corr_raw_ema800,I_raw_ema50,I_raw_ema200,absI_ema50,absI_ema200,SOC_fraction,profile,temperature_C,file_name,end_index,seed,SOC_true_window_endpoint,SOC_pred_window_endpoint,abs_error
1447,1460.8976700000057,3.7510679,-0.92672545,25.0,3.8370485,3.841078,3.8486836,3.8822765,-0.6095124,-0.43746954,0.7426231,0.6145986,0.739392548026454,FUDS,25,NMC_25C_FUDS.csv,1447.0,1.0,0.7393925,0.7370079,0.002384603
1448,1461.9133000000002,3.7810166,-0.5113241,25.0,3.8368917,3.8409953,3.8486247,3.8822198,-0.6075681,-0.43783787,0.73804307,0.61408347,0.7393162555776562,FUDS,25,NMC_25C_FUDS.csv,1448.0,1.0,0.7393163,0.7367444,0.0025718808
1449,1462.9289400000052,3.8069184,-0.16184516,25.0,3.8367388,3.840911,3.8485653,3.882163,-0.5987422,-0.43646136,0.7266336,0.6118279,0.7392883999529262,FUDS,25,NMC_25C_FUDS.csv,1449.0,1.0,0.7392884,0.7365954,0.0026929975
1450,1463.9445200000046,3.7957482,-0.32945058,25.0,3.8365967,3.8408256,3.8485057,3.882106,-0.5934099,-0.43592763,0.71876884,0.6104196,0.7392481940322362,FUDS,25,NMC_25C_FUDS.csv,1450.0,1.0,0.7392482,0.7363848,0.0028634071
1451,1464.960149999999,3.796234,-0.32945058,25.0,3.8364596,3.840739,3.8484457,3.882049,-0.5881831,-0.43539658,0.7110598,0.6090182,0.7392051251684744,FUDS,25,NMC_25C_FUDS.csv,1451.0,1.0,0.7392051,0.73591024,0.0032948852
1452,1465.9757700000046,3.771789,-0.67315,25.0,3.8363297,3.8406518,3.8483853,3.8819919,-0.58986557,-0.4365824,0.71030915,0.60933805,0.7391220650467987,FUDS,25,NMC_25C_FUDS.csv,1452.0,1.0,0.7391221,0.73433036,0.0047917366
1453,1466.9757800000007,3.7415166,-1.0836749,25.0,3.836201,3.8405635,3.8483245,3.8819346,-0.59964365,-0.43980977,0.71770227,0.6117038,0.7389870333515847,FUDS,25,NMC_25C_FUDS.csv,1453.0,1.0,0.738987,0.7342686,0.004718423
1454,1467.975790000004,3.8250496,0.07583665,25.0,3.8360624,3.8404746,3.8482633,3.8818774,-0.58626825,-0.43723798,0.7049925,0.6090312,0.7389839566730058,FUDS,25,NMC_25C_FUDS.csv,1454.0,1.0,0.7389839,0.7359541,0.0030298233
1455,1468.9914500000014,3.8312013,0.14193965,25.0,3.835934,3.8403845,3.8482018,3.88182,-0.57184875,-0.43434933,0.6938433,0.60670155,0.7390019373464013,FUDS,25,NMC_25C_FUDS.csv,1455.0,1.0,0.7390019,0.7360801,0.0029218197
1456,1470.0069800000056,3.8278017,0.07565604,25.0,3.8358188,3.8402941,3.84814,3.8817625,-0.5590273,-0.43180564,0.68160236,0.60405296,0.7390123139502709,FUDS,25,NMC_25C_FUDS.csv,1456.0,1.0,0.7390123,0.73611665,0.0028956532
1457,1471.0069800000056,3.7586763,-0.8864496,25.0,3.835717,3.8402035,3.848078,3.881705,-0.5655107,-0.4340732,0.68565863,0.6054614,0.7389049320260667,FUDS,25,NMC_25C_FUDS.csv,1457.0,1.0,0.73890495,0.73594755,0.0029574037
1458,1472.007000000005,3.733746,-1.2149779,25.0,3.8356085,3.8401124,3.848016,3.8816473,-0.57837105,-0.437968,0.6961399,0.6085014,0.7387507661348073,FUDS,25,NMC_25C_FUDS.csv,1458.0,1.0,0.73875076,0.73593324,0.0028175116
1459,1473.0226299999995,3.7421641,-1.0782566,25.0,3.835486,3.840021,3.8479533,3.8815897,-0.5882694,-0.44116142,0.70370626,0.6108443,0.7386090275028355,FUDS,25,NMC_25C_FUDS.csv,1459.0,1.0,0.738609,0.73559576,0.0030132532
1460,1474.0382400000017,3.7635329,-0.7744718,25.0,3.8353572,3.8399286,3.8478906,3.881532,-0.5919565,-0.44282383,0.7051075,0.6116604,0.7385055850810253,FUDS,25,NMC_25C_FUDS.csv,1460.0,1.0,0.7385056,0.73542684,0.0030787587
1461,1475.0538400000005,3.769037,-0.69337827,25.0,3.8352258,3.8398354,3.8478274,3.8814743,-0.59396476,-0.44407347,0.7048753,0.612068,0.7384147080815854,FUDS,25,NMC_25C_FUDS.csv,1461.0,1.0,0.7384147,0.7351991,0.003215611
1462,1476.0694599999988,3.8278017,0.14193965,25.0,3.8350756,3.8397412,3.8477638,3.8814163,-0.5793929,-0.44115072,0.6937284,0.6097232,0.7383708362028597,FUDS,25,NMC_25C_FUDS.csv,1462.0,1.0,0.73837084,0.7347238,0.0036470294
1463,1477.085070000001,3.83541,0.21255788,25.0,3.8349473,3.8396463,3.8476999,3.8813581,-0.5637112,-0.43789032,0.6842006,0.6077423,0.738389652809269,FUDS,25,NMC_25C_FUDS.csv,1463.0,1.0,0.7383897,0.73362684,0.0047628284
1464,1478.1006800000032,3.776322,-0.65797883,25.0,3.8348591,3.8395514,3.847636,3.8813,-0.5655778,-0.43898803,0.68368137,0.6079929,0.738413059860918,FUDS,25,NMC_25C_FUDS.csv,1464.0,1.0,0.73841304,0.7334988,0.004914224
1465,1479.1006800000032,3.7578669,-0.90089834,25.0,3.8347673,3.8394568,3.8475716,3.881242,-0.57221764,-0.4412918,0.68798256,0.60945374,0.7383271029508514,FUDS,25,NMC_25C_FUDS.csv,1465.0,1.0,0.7383271,0.7338634,0.0044636726
1466,1480.1008500000025,3.7329366,-1.2352061,25.0,3.8346725,3.8393621,3.8475072,3.8811839,-0.5853457,-0.44525146,0.69881827,0.6125747,0.7382086846708762,FUDS,25,NMC_25C_FUDS.csv,1466.0,1.0,0.7382087,0.7341932,0.0040155053
1467,1481.1163000000015,3.7292132,-1.260672,25.0,3.834561,3.839267,3.8474429,3.8811255,-0.59871805,-0.4493184,0.7099437,0.6158071,0.7380469601462721,FUDS,25,NMC_25C_FUDS.csv,1467.0,1.0,0.73804694,0.734633,0.0034139156
1468,1482.1163000000015,3.7190144,-1.3872792,25.0,3.8344445,3.8391714,3.847378,3.8810673,-0.61433256,-0.4539965,0.7233559,0.61965483,0.7378837181459315,FUDS,25,NMC_25C_FUDS.csv,1468.0,1.0,0.73788375,0.7347398,0.0031439662
1469,1483.1318900000042,3.733908,-1.1539319,25.0,3.834309,3.839075,3.8473127,3.8810089,-0.62501734,-0.45748743,0.73188186,0.6223196,0.7377043908100538,FUDS,25,NMC_25C_FUDS.csv,1469.0,1.0,0.7377044,0.7344184,0.003286004
1470,1484.1476900000052,3.7556005,-0.83551776,25.0,3.8341608,3.8389778,3.8472471,3.8809502,-0.62918556,-0.45937288,0.733934,0.62338287,0.7375575767711495,FUDS,25,NMC_25C_FUDS.csv,1470.0,1.0,0.7375576,0.7340983,0.0034592748
1471,1485.1631300000008,3.8009286,-0.19254874,25.0,3.8339996,3.8388793,3.847181,3.8808916,-0.62053955,-0.4580421,0.72321385,0.6212341,0.7374551543452514,FUDS,25,NMC_25C_FUDS.csv,1471.0,1.0,0.7374551,0.7340691,0.0033860207
1472,1486.1631300000008,3.826021,0.14175904,25.0,3.8338473,3.8387797,3.8471146,3.880833,-0.605445,-0.45505056,0.71170026,0.6188427,0.7374347187271487,FUDS,25,NMC_25C_FUDS.csv,1472.0,1.0,0.73743474,0.73412997,0.0033047795
1473,1487.178740000003,3.9683185,2.1420069,25.0,3.8336596,3.8386784,3.8470476,3.880774,-0.55104184,-0.4420977,0.74002224,0.6264395,0.7374834749953907,FUDS,25,NMC_25C_FUDS.csv,1473.0,1.0,0.7374835,0.73431134,0.0031721592
1474,1488.1787600000025,3.9629762,1.9592302,25.0,3.833543,3.8385766,3.84698,3.880715,-0.50133514,-0.430121,0.76416415,0.63308686,0.7377562135569157,FUDS,25,NMC_25C_FUDS.csv,1474.0,1.0,0.7377562,0.7344226,0.0033335686
1475,1489.1787600000025,3.958929,1.838222,25.0,3.8334672,3.8384755,3.8469129,3.880656,-0.4550088,-0.4188076,0.7854319,0.63909745,0.738006946633902,FUDS,25,NMC_25C_FUDS.csv,1475.0,1.0,0.73800695,0.7345002,0.00350672
1476,1490.1943700000047,3.9425786,1.5597224,25.0,3.8334248,3.8383753,3.8468454,3.8805969,-0.41511443,-0.40893966,0.8007639,0.6436891,0.7382425837713866,FUDS,25,NMC_25C_FUDS.csv,1476.0,1.0,0.73824257,0.7346234,0.003619194
1477,1491.2099799999996,3.9226665,1.2454623,25.0,3.8334088,3.838277,3.8467784,3.880538,-0.38223282,-0.4006883,0.80956954,0.6466905,0.738440574250652,FUDS,25,NMC_25C_FUDS.csv,1477.0,1.0,0.7384406,0.7347028,0.0037377477
1478,1492.2256500000003,3.901136,0.9169341,25.0,3.833414,3.8381808,3.8467119,3.880479,-0.3565076,-0.3941166,0.8116955,0.6480383,0.7385958950554647,FUDS,25,NMC_25C_FUDS.csv,1478.0,1.0,0.7385959,0.7349279,0.0036680102
1479,1493.240700000002,3.9014597,0.9167535,25.0,3.8334222,3.8380866,3.8466456,3.8804202,-0.33129534,-0.38757864,0.8137758,0.64937854,0.7386752298738882,FUDS,25,NMC_25C_FUDS.csv,1479.0,1.0,0.73867524,0.7352221,0.0034531355
1480,1494.2412100000001,3.8365433,-1.92431e-05,25.0,3.8334482,3.8379948,3.8465798,3.8803616,-0.32473564,-0.38564566,0.7976623,0.64613986,0.7387029014357195,FUDS,25,NMC_25C_FUDS.csv,1480.0,1.0,0.7387029,0.734949,0.0037539005
1481,1495.2568600000013,3.8360577,-1.92431e-05,25.0,3.83347,3.8379052,3.8465142,3.8803031,-0.31830582,-0.38372234,0.7818679,0.6429173,0.7387028981902779,FUDS,25,NMC_25C_FUDS.csv,1481.0,1.0,0.7387029,0.7351051,0.003597796
1482,1496.272450000004,3.835572,-0.000199852,25.0,3.833488,3.8378177,3.8464494,3.8802445,-0.3120069,-0.38180953,0.76638985,0.63971174,0.7387028930902984,FUDS,25,NMC_25C_FUDS.csv,1482.0,1.0,0.7387029,0.7354237,0.0032792091
1483,1497.288059999999,3.835734,-1.92431e-05,25.0,3.833507,3.8377323,3.8463848,3.880186,-0.30582914,-0.37990534,0.7512147,0.6365213,0.7387028889175877,FUDS,25,NMC_25C_FUDS.csv,1483.0,1.0,0.7387029,0.7357809,0.0029219985
1484,1498.3036900000006,3.83541,-1.92431e-05,25.0,3.833523,3.8376489,3.8463206,3.880128,-0.2997737,-0.37801063,0.73634005,0.6333467,0.7387028842812428,FUDS,25,NMC_25C_FUDS.csv,1484.0,1.0,0.7387029,0.73579645,0.0029064417
1485,1499.3192899999995,3.835572,-1.92431e-05,25.0,3.8335402,3.8375676,3.846257,3.8800697,-0.29383814,-0.3761254,0.7217599,0.6301879,0.7387028787176286,FUDS,25,NMC_25C_FUDS.csv,1485.0,1.0,0.7387029,0.73620826,0.0024946332
1486,1500.3346700000038,3.835572,-1.92431e-05,25.0,3.8335574,3.8374882,3.8461936,3.8800116,-0.28802013,-0.37424958,0.7074685,0.627045,0.7387028740812837,FUDS,25,NMC_25C_FUDS.csv,1486.0,1.0,0.7387029,0.736046,0.002656877
1487,1501.3347600000052,3.835734,-1.92431e-05,25.0,3.8335755,3.8374107,3.8461306,3.8799536,-0.28231734,-0.3723831,0.69346005,0.6239177,0.7387028717631111,FUDS,25,NMC_25C_FUDS.csv,1487.0,1.0,0.7387029,0.7362159,0.0024870038
1488,1502.334990000003,3.835734,-1.92431e-05,25.0,3.8335934,3.837335,3.8460681,3.8798957,-0.27672747,-0.3705259,0.679729,0.620806,0.7387028657358625,FUDS,25,NMC_25C_FUDS.csv,1488.0,1.0,0.7387029,0.73598033,0.0027225614
1489,1503.3505399999995,3.835734,-1.92431e-05,25.0,3.8336115,3.8372614,3.846006,3.8798378,-0.27124828,-0.368678,0.66626984,0.61770976,0.7387028624904209,FUDS,25,NMC_25C_FUDS.csv,1489.0,1.0,0.73870283,0.7363047,0.0023981333
1490,1504.3659200000038,3.8360577,-1.92431e-05,25.0,3.833632,3.8371894,3.8459442,3.87978,-0.26587757,-0.36683932,0.6530772,0.61462903,0.7387028536813653,FUDS,25,NMC_25C_FUDS.csv,1490.0,1.0,0.73870283,0.7358321,0.0028707385
1491,1505.3661700000011,3.8360577,-1.92431e-05,25.0,3.8336523,3.8371196,3.845883,3.8797226,-0.26061323,-0.36500978,0.6401458,0.6115637,0.7387028495086548,FUDS,25,NMC_25C_FUDS.csv,1491.0,1.0,0.73870283,0.73573273,0.0029700994
1492,1506.38177,3.8360577,-0.000199852,25.0,3.8336725,3.8370512,3.845822,3.879665,-0.25545672,-0.3631903,0.627474,0.6085145,0.7387028453359442,FUDS,25,NMC_25C_FUDS.csv,1492.0,1.0,0.73870283,0.7357446,0.0029582381
1493,1507.3973699999988,3.8363814,-1.92431e-05,25.0,3.8336954,3.8369849,3.8457615,3.8796074,-0.2503987,-0.36137897,0.6150496,0.6054796,0.7387028416268682,FUDS,25,NMC_25C_FUDS.csv,1493.0,1.0,0.73870283,0.73582035,0.0028824806
1494,1508.3974700000035,3.8363814,-1.92431e-05,25.0,3.8337178,3.83692,3.8457015,3.8795502,-0.24544086,-0.35957667,0.6028712,0.60245985,0.7387028369905232,FUDS,25,NMC_25C_FUDS.csv,1494.0,1.0,0.73870283,0.7356506,0.0030522346
1495,1509.412820000005,3.8365433,-1.92431e-05,25.0,3.8337417,3.836857,3.8456419,3.879493,-0.24058118,-0.35778338,0.5909339,0.5994552,0.7387028337450817,FUDS,25,NMC_25C_FUDS.csv,1495.0,1.0,0.73870283,0.73566264,0.0030401945
1496,1510.4130100000039,3.8367052,-1.92431e-05,25.0,3.8337662,3.836796,3.8455827,3.8794358,-0.23581775,-0.35599902,0.579233,0.59646547,0.7387028300360057,FUDS,25,NMC_25C_FUDS.csv,1496.0,1.0,0.73870283,0.7354241,0.0032787323
1497,1511.4285799999998,3.8367052,-1.92431e-05,25.0,3.833791,3.8367364,3.8455238,3.8793788,-0.23114862,-0.35422355,0.5677638,0.59349066,0.738702826790564,FUDS,25,NMC_25C_FUDS.csv,1497.0,1.0,0.73870283,0.73546493,0.0032379031
1498,1512.4285900000032,3.836867,-1.92431e-05,25.0,3.8338165,3.8366785,3.8454654,3.8793218,-0.22657195,-0.35245696,0.5565217,0.5905307,0.7387028226178535,FUDS,25,NMC_25C_FUDS.csv,1498.0,1.0,0.73870283,0.73552287,0.0031799674
1499,1513.4442600000039,3.836867,-1.92431e-05,25.0,3.8338423,3.8366225,3.8454075,3.879265,-0.22208591,-0.35069916,0.5455022,0.5875855,0.7387028170542395,FUDS,25,NMC_25C_FUDS.csv,1499.0,1.0,0.73870283,0.73556244,0.00314039
1500,1514.4442800000033,3.8371909,-1.92431e-05,25.0,3.8338702,3.8365679,3.8453498,3.8792083,-0.2176887,-0.34895015,0.53470093,0.58465505,0.7387028133451634,FUDS,25,NMC_25C_FUDS.csv,1500.0,1.0,0.73870283,0.7355837,0.003119111
1501,1515.4598299999998,3.837029,-1.92431e-05,25.0,3.8338966,3.836515,3.8452928,3.8791518,-0.21337855,-0.34720984,0.52411354,0.5817391,0.7387028087088183,FUDS,25,NMC_25C_FUDS.csv,1501.0,1.0,0.73870283,0.73548794,0.0032148957
1502,1516.4754200000025,3.8371909,-1.92431e-05,25.0,3.8339245,3.8364637,3.845236,3.8790953,-0.20915374,-0.34547824,0.5137358,0.5788378,0.7387028045361078,FUDS,25,NMC_25C_FUDS.csv,1502.0,1.0,0.73870283,0.73545784,0.003244996
1503,1517.4754200000025,3.8375146,-1.92431e-05,25.0,3.8339543,3.836414,3.8451798,3.8790388,-0.2050126,-0.34375525,0.50356346,0.5759509,0.7387028008270318,FUDS,25,NMC_25C_FUDS.csv,1503.0,1.0,0.7387028,0.7355058,0.0031969547
1504,1518.4754299999986,3.8376765,-1.92431e-05,25.0,3.833985,3.836366,3.845124,3.8789825,-0.20095347,-0.34204087,0.49359265,0.57307845,0.7387027975815902,FUDS,25,NMC_25C_FUDS.csv,1504.0,1.0,0.7387028,0.7355126,0.0031901598
1505,1519.475440000002,3.8375146,-1.92431e-05,25.0,3.8340144,3.8363194,3.8450685,3.8789265,-0.19697471,-0.340335,0.48381925,0.5702203,0.7387027934088797,FUDS,25,NMC_25C_FUDS.csv,1505.0,1.0,0.7387028,0.7358391,0.0028636456
1506,1520.4908399999986,3.8376765,-1.92431e-05,25.0,3.8340454,3.8362744,3.8450136,3.8788705,-0.19307472,-0.33863768,0.47423935,0.56737643,0.7387027901634382,FUDS,25,NMC_25C_FUDS.csv,1506.0,1.0,0.7387028,0.73579997,0.0029028058
1507,1521.506650000003,3.8376765,-1.92431e-05,25.0,3.834076,3.8362308,3.844959,3.8788145,-0.18925197,-0.3369488,0.46484917,0.5645467,0.738702786454362,FUDS,25,NMC_25C_FUDS.csv,1507.0,1.0,0.7387028,0.7358572,0.0028455853
1508,1522.5223400000032,3.8378384,-1.92431e-05,25.0,3.8341076,3.8361888,3.844905,3.8787587,-0.18550491,-0.33526838,0.4556449,0.5617311,0.7387027813543825,FUDS,25,NMC_25C_FUDS.csv,1508.0,1.0,0.7387028,0.73592603,0.002776742
1509,1523.5224200000011,3.8378384,-1.92431e-05,25.0,3.8341386,3.8361483,3.8448513,3.8787029,-0.18183205,-0.33359632,0.44662294,0.55892956,0.7387027753271339,FUDS,25,NMC_25C_FUDS.csv,1509.0,1.0,0.7387028,0.7360285,0.0026742816
1510,1524.5378899999996,3.8380003,-1.92431e-05,25.0,3.8341713,3.8361092,3.8447978,3.8786473,-0.17823191,-0.33193257,0.43777958,0.55614203,0.7387027706907888,FUDS,25,NMC_25C_FUDS.csv,1510.0,1.0,0.7387028,0.7360262,0.0026765466
1511,1525.5535200000013,3.8381622,-1.92431e-05,25.0,3.834205,3.8360713,3.8447452,3.8785918,-0.17470306,-0.33027717,0.42911133,0.55336833,0.7387027669817128,FUDS,25,NMC_25C_FUDS.csv,1511.0,1.0,0.7387028,0.73617846,0.0025243163
1512,1526.5690600000016,3.8381622,-1.92431e-05,25.0,3.8342383,3.836035,3.8446927,3.8785362,-0.1712441,-0.32863,0.42061475,0.5506085,0.7387027618817332,FUDS,25,NMC_25C_FUDS.csv,1512.0,1.0,0.7387028,0.7358874,0.0028153658
1513,1527.5690600000016,3.838324,-1.92431e-05,25.0,3.8342721,3.8360002,3.8446407,3.878481,-0.16785361,-0.32699105,0.4122864,0.5478624,0.7387027581726572,FUDS,25,NMC_25C_FUDS.csv,1513.0,1.0,0.7387028,0.7359254,0.0027773976
1514,1528.5847700000013,3.8381622,-0.000199852,25.0,3.834305,3.8359666,3.8445892,3.8784258,-0.16453385,-0.32536116,0.40412655,0.5451309,0.7387027544635811,FUDS,25,NMC_25C_FUDS.csv,1514.0,1.0,0.7387028,0.7358736,0.002829194
1515,1529.600400000003,3.838486,-1.92431e-05,25.0,3.8343403,3.8359344,3.844538,3.8783708,-0.16127624,-0.32373852,0.3961247,0.54241216,0.7387027502908706,FUDS,25,NMC_25C_FUDS.csv,1515.0,1.0,0.7387028,0.73595494,0.0027478337
1516,1530.6004200000025,3.838486,-1.92431e-05,25.0,3.8343747,3.8359034,3.8444874,3.8783157,-0.15808314,-0.32212394,0.38828126,0.539707,0.7387027456545255,FUDS,25,NMC_25C_FUDS.csv,1516.0,1.0,0.7387028,0.735942,0.002760768
1517,1531.6160100000052,3.8386478,-1.92431e-05,25.0,3.8344107,3.8358738,3.8444371,3.8782609,-0.15495326,-0.32051745,0.38059318,0.53701526,0.7387027391636425,FUDS,25,NMC_25C_FUDS.csv,1517.0,1.0,0.7387027,0.7360553,0.0026474
1518,1532.6313700000028,3.838486,-1.92431e-05,25.0,3.834445,3.8358457,3.8443873,3.8782063,-0.15188536,-0.31891897,0.3730573,0.534337,0.7387027354545666,FUDS,25,NMC_25C_FUDS.csv,1518.0,1.0,0.7387027,0.73611265,0.0025900602
1519,1533.6316300000035,3.8388097,-1.92431e-05,25.0,3.8344812,3.8358185,3.844338,3.8781517,-0.14887822,-0.31732845,0.36567065,0.53167206,0.7387027303545869,FUDS,25,NMC_25C_FUDS.csv,1519.0,1.0,0.7387027,0.73626894,0.0024337769
1520,1534.6470899999986,3.8389716,-1.92431e-05,25.0,3.8345191,3.835793,3.8442888,3.878097,-0.1459306,-0.31574586,0.35843027,0.5290204,0.7387027257182418,FUDS,25,NMC_25C_FUDS.csv,1520.0,1.0,0.7387027,0.7362971,0.0024056435
1521,1535.66244,3.763371,-1.0527908,25.0,3.8345687,3.8357687,3.8442404,3.8780427,-0.16388765,-0.3194219,0.37217954,0.5316328,0.7386317497663197,FUDS,25,NMC_25C_FUDS.csv,1521.0,1.0,0.7386317,0.7361872,0.0024445057
1522,1536.662820000005,3.732289,-1.4477832,25.0,3.8345993,3.8357456,3.8441923,3.8779883,-0.18931048,-0.3250496,0.39347792,0.5362021,0.7384521697496366,FUDS,25,NMC_25C_FUDS.csv,1522.0,1.0,0.7384522,0.7359899,0.0024622679
1523,1537.6784800000023,3.7018545,-1.8378992,25.0,3.834614,3.8357232,3.8441446,3.8779342,-0.22195472,-0.332595,0.42207935,0.54269433,0.7382310146995686,FUDS,25,NMC_25C_FUDS.csv,1523.0,1.0,0.738231,0.7356151,0.0026159286
1524,1538.6785200000013,3.6665635,-2.283643,25.0,3.8346062,3.835701,3.844097,3.87788,-0.26277888,-0.34232587,0.4589408,0.55137736,0.737958891844667,FUDS,25,NMC_25C_FUDS.csv,1524.0,1.0,0.7379589,0.7352813,0.0026776195
1525,1539.6940200000026,3.6213973,-2.8652048,25.0,3.8345764,3.8356788,3.8440495,3.877826,-0.31431037,-0.3549088,0.50658804,0.5629176,0.7376104876681958,FUDS,25,NMC_25C_FUDS.csv,1525.0,1.0,0.73761046,0.73472285,0.0028876066
1526,1540.7092600000033,3.582383,-3.3467093,25.0,3.8345149,3.8356557,3.844002,3.8777719,-0.37435588,-0.36983046,0.56282616,0.57680184,0.7371946965345103,FUDS,25,NMC_25C_FUDS.csv,1526.0,1.0,0.7371947,0.73421764,0.0029770732
1527,1541.7096500000043,3.6081226,-2.9264314,25.0,3.8344133,3.8356311,3.843954,3.8777177,-0.42489037,-0.38258156,0.6096287,0.58852065,0.7367994722274925,FUDS,25,NMC_25C_FUDS.csv,1527.0,1.0,0.7367995,0.7336174,0.0031820536
1528,1542.7252599999993,3.6124935,-2.8252902,25.0,3.8342853,3.8356044,3.843906,3.8776634,-0.47242147,-0.3947646,0.65350175,0.5996766,0.7364253562722451,FUDS,25,NMC_25C_FUDS.csv,1528.0,1.0,0.73642534,0.73312104,0.0033043027
1529,1543.7408700000015,3.6519938,-2.2381294,25.0,3.8341293,3.835575,3.843857,3.877609,-0.50738484,-0.40395844,0.6848795,0.6078484,0.7361072107381466,FUDS,25,NMC_25C_FUDS.csv,1529.0,1.0,0.73610723,0.73264265,0.0034645796
1530,1544.7409100000004,3.723871,-1.2203962,25.0,3.8339555,3.8355432,3.8438077,3.8775547,-0.5215034,-0.40803042,0.6954834,0.6109035,0.7359100900372136,FUDS,25,NMC_25C_FUDS.csv,1530.0,1.0,0.7359101,0.7321238,0.0037863255
1531,1545.7565600000016,3.8321726,0.2734232,25.0,3.8337717,3.835508,3.8437576,3.8774998,-0.5057628,-0.40463167,0.68712604,0.6092203,0.7358872286833777,FUDS,25,NMC_25C_FUDS.csv,1531.0,1.0,0.7358872,0.7317493,0.0041379333
1532,1546.7718400000012,3.828773,0.1876338,25.0,3.8336139,3.8354707,3.843707,3.877445,-0.49203262,-0.40167773,0.6772354,0.60711765,0.7359147555912434,FUDS,25,NMC_25C_FUDS.csv,1532.0,1.0,0.73591477,0.73152494,0.0043898225
1533,1547.772100000002,3.8224595,0.07565604,25.0,3.8334754,3.835431,3.843656,3.8773901,-0.48079163,-0.39929703,0.6653234,0.604467,0.7359290568612027,FUDS,25,NMC_25C_FUDS.csv,1533.0,1.0,0.7359291,0.7317156,0.0042134523
1534,1548.7877599999993,3.764666,-0.7443101,25.0,3.8333545,3.8353899,3.8436048,3.877335,-0.48600966,-0.40101779,0.6668874,0.6051644,0.7358605734083827,FUDS,25,NMC_25C_FUDS.csv,1534.0,1.0,0.7358606,0.7316392,0.0042213798
1535,1549.803350000002,3.7730842,-0.61788356,25.0,3.8332276,3.8353472,3.843553,3.87728,-0.48862094,-0.4020994,0.6659171,0.6052279,0.7357762021283252,FUDS,25,NMC_25C_FUDS.csv,1535.0,1.0,0.7357762,0.7319018,0.0038743615
1536,1550.8033600000053,3.7729223,-0.6223988,25.0,3.833105,3.8353028,3.8435009,3.877225,-0.49126992,-0.40319815,0.66505533,0.6053135,0.7356961917944272,FUDS,25,NMC_25C_FUDS.csv,1536.0,1.0,0.7356962,0.7316577,0.0040385127
1537,1551.8190500000055,3.7520392,-0.9111931,25.0,3.832984,3.8352568,3.8434484,3.8771696,-0.49958494,-0.4057318,0.6699292,0.60683906,0.7355866011154384,FUDS,25,NMC_25C_FUDS.csv,1537.0,1.0,0.7355866,0.7318655,0.0037210584
1538,1552.8342899999989,3.661707,-2.1516175,25.0,3.8328674,3.8352096,3.8433957,3.8771143,-0.5322974,-0.4144394,0.6992686,0.6145437,0.7353457147080816,FUDS,25,NMC_25C_FUDS.csv,1538.0,1.0,0.7353457,0.73102075,0.0043249726
1539,1553.83468,3.8344388,0.27848026,25.0,3.8327112,3.83516,3.8433423,3.8770587,-0.5162429,-0.41098347,0.69093645,0.6128676,0.7353112485825706,FUDS,25,NMC_25C_FUDS.csv,1539.0,1.0,0.73531127,0.7316306,0.0036806464
1540,1554.8502000000008,3.9186194,1.4074688,25.0,3.8325672,3.8351088,3.8432887,3.8770032,-0.47815087,-0.4019139,0.70512474,0.61683065,0.7354635335086411,FUDS,25,NMC_25C_FUDS.csv,1540.0,1.0,0.73546356,0.7307379,0.004725635
1541,1555.8655300000028,3.8651972,0.6126074,25.0,3.8324645,3.8350563,3.8432345,3.8769476,-0.45655242,-0.39685395,0.7032928,0.6168096,0.7355652400828623,FUDS,25,NMC_25C_FUDS.csv,1541.0,1.0,0.73556525,0.7316374,0.003927827
1542,1556.8814500000008,3.9393408,1.6155307,25.0,3.8323689,3.8350031,3.8431804,3.8768919,-0.41552243,-0.38681716,0.7213563,0.62179077,0.7357533268654539,FUDS,25,NMC_25C_FUDS.csv,1542.0,1.0,0.7357533,0.73104763,0.0047056675
1543,1557.8970400000035,3.8765292,0.69857746,25.0,3.8323102,3.8349497,3.8431263,3.876836,-0.39346176,-0.3814037,0.72090524,0.6221737,0.7358640474217328,FUDS,25,NMC_25C_FUDS.csv,1543.0,1.0,0.73586404,0.7319432,0.003920853
1544,1558.8970400000035,3.8349245,0.10654023,25.0,3.8322673,3.8348966,3.843072,3.8767805,-0.38356104,-0.3789701,0.70874,0.61960196,0.7358902747620795,FUDS,25,NMC_25C_FUDS.csv,1544.0,1.0,0.73589027,0.73228586,0.003604412
1545,1559.9126800000013,3.7526867,-1.0229902,25.0,3.8322275,3.8348439,3.843018,3.8767247,-0.3962226,-0.38218215,0.71496254,0.6216139,0.7357803382117494,FUDS,25,NMC_25C_FUDS.csv,1545.0,1.0,0.73578036,0.7323544,0.0034259558
1546,1560.9281000000046,3.775998,-0.6785683,25.0,3.8321722,3.834791,3.842964,3.8766692,-0.40181342,-0.38366038,0.7142419,0.62189794,0.7356856793456474,FUDS,25,NMC_25C_FUDS.csv,1546.0,1.0,0.7356857,0.73264104,0.0030446649
1547,1561.928270000004,3.7104344,-1.5700557,25.0,3.8321152,3.834738,3.8429098,3.8766136,-0.42494616,-0.38957757,0.7311882,0.6266269,0.7354969383747684,FUDS,25,NMC_25C_FUDS.csv,1547.0,1.0,0.73549694,0.73200184,0.0034950972
